class_id,seed,set_id,family,policy,selected,selected_Y,oracle_Y,oracle_hit,oracle,absolute_regret,normalized_regret,resolved,risk_range,range_tau
19,79,primary_59152023723c,primary,constant,qkv_all_blocks_stage15_w4,0.30208937178417733,0.30208937178417733,1,qkv_all_blocks_stage15_w4,0.0,0.0,True,6.257796563752039,6.559885935536216e-12
19,79,primary_59152023723c,primary,latest_stage,qkv_all_blocks_stage15_w4,0.30208937178417733,0.30208937178417733,1,qkv_all_blocks_stage15_w4,0.0,0.0,True,6.257796563752039,6.559885935536216e-12
19,79,primary_59152023723c,primary,candidate_B,qkv_all_blocks_stage15_w4,0.30208937178417733,0.30208937178417733,1,qkv_all_blocks_stage15_w4,0.0,0.0,True,6.257796563752039,6.559885935536216e-12
19,79,primary_59152023723c,primary,stage_only,qkv_all_blocks_stage15_w4,0.30208937178417733,0.30208937178417733,1,qkv_all_blocks_stage15_w4,0.0,0.0,True,6.257796563752039,6.559885935536216e-12
19,79,primary_59152023723c,primary,aligned_actual_source,qkv_all_blocks_stage15_w4,0.30208937178417733,0.30208937178417733,1,qkv_all_blocks_stage15_w4,0.0,0.0,True,6.257796563752039,6.559885935536216e-12
19,79,primary_59152023723c,primary,aligned_donor_source,qkv_all_blocks_stage15_w4,0.30208937178417733,0.30208937178417733,1,qkv_all_blocks_stage15_w4,0.0,0.0,True,6.257796563752039,6.559885935536216e-12
19,79,primary_59152023723c,primary,aligned_isotropic_source,qkv_all_blocks_stage15_w4,0.30208937178417733,0.30208937178417733,1,qkv_all_blocks_stage15_w4,0.0,0.0,True,6.257796563752039,6.559885935536216e-12
19,79,primary_5e743138a0d1,primary,energy,adaln_modulation_projection_all_blocks_stage15_w6,0.004910215950133079,0.004910215950133079,1,adaln_modulation_projection_all_blocks_stage15_w6,0.0,0.0,True,0.08396930124013123,1e-12
19,79,primary_5e743138a0d1,primary,constant,adaln_modulation_projection_all_blocks_stage15_w6,0.004910215950133079,0.004910215950133079,1,adaln_modulation_projection_all_blocks_stage15_w6,0.0,0.0,True,0.08396930124013123,1e-12
19,79,primary_5e743138a0d1,primary,latest_stage,adaln_modulation_projection_all_blocks_stage15_w6,0.004910215950133079,0.004910215950133079,1,adaln_modulation_projection_all_blocks_stage15_w6,0.0,0.0,True,0.08396930124013123,1e-12
19,79,primary_5e743138a0d1,primary,candidate_B,adaln_modulation_projection_all_blocks_stage15_w6,0.004910215950133079,0.004910215950133079,1,adaln_modulation_projection_all_blocks_stage15_w6,0.0,0.0,True,0.08396930124013123,1e-12
19,79,primary_5e743138a0d1,primary,stage_only,adaln_modulation_projection_all_blocks_stage15_w6,0.004910215950133079,0.004910215950133079,1,adaln_modulation_projection_all_blocks_stage15_w6,0.0,0.0,True,0.08396930124013123,1e-12
19,79,primary_5e743138a0d1,primary,aligned_actual_source,adaln_modulation_projection_all_blocks_stage15_w6,0.004910215950133079,0.004910215950133079,1,adaln_modulation_projection_all_blocks_stage15_w6,0.0,0.0,True,0.08396930124013123,1e-12
19,79,primary_5e743138a0d1,primary,aligned_donor_source,adaln_modulation_projection_all_blocks_stage15_w6,0.004910215950133079,0.004910215950133079,1,adaln_modulation_projection_all_blocks_stage15_w6,0.0,0.0,True,0.08396930124013123,1e-12
19,79,primary_5e743138a0d1,primary,aligned_isotropic_source,adaln_modulation_projection_all_blocks_stage15_w6,0.004910215950133079,0.004910215950133079,1,adaln_modulation_projection_all_blocks_stage15_w6,0.0,0.0,True,0.08396930124013123,1e-12
