family,set_id,policy,candidate,stage,count,total,frequency,estimand,source_observations_sha256
primary,primary_78aa853a8dcb,energy,output_head_projection_stage15_w4,15,64.0,64,1.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_78aa853a8dcb,hybrid,output_head_projection_stage4_w4,4,0.0,64,0.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_78aa853a8dcb,hybrid,output_head_projection_stage10_w4,10,0.0,64,0.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_78aa853a8dcb,hybrid,output_head_projection_stage15_w4,15,64.0,64,1.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_78aa853a8dcb,latest_stage,output_head_projection_stage4_w4,4,0.0,64,0.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_78aa853a8dcb,latest_stage,output_head_projection_stage10_w4,10,0.0,64,0.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_78aa853a8dcb,latest_stage,output_head_projection_stage15_w4,15,64.0,64,1.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_78aa853a8dcb,pure_G,output_head_projection_stage4_w4,4,0.0,64,0.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_78aa853a8dcb,pure_G,output_head_projection_stage10_w4,10,0.0,64,0.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_78aa853a8dcb,pure_G,output_head_projection_stage15_w4,15,64.0,64,1.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_78aa853a8dcb,stage_position_only,output_head_projection_stage4_w4,4,0.0,64,0.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_78aa853a8dcb,stage_position_only,output_head_projection_stage10_w4,10,0.0,64,0.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_78aa853a8dcb,stage_position_only,output_head_projection_stage15_w4,15,64.0,64,1.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_78aa853a8dcb,uniform_random_expected,output_head_projection_stage4_w4,4,21.333333333333332,64,0.3333333333333333,expected_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_78aa853a8dcb,uniform_random_expected,output_head_projection_stage10_w4,10,21.333333333333332,64,0.3333333333333333,expected_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_78aa853a8dcb,uniform_random_expected,output_head_projection_stage15_w4,15,21.333333333333332,64,0.3333333333333333,expected_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_8748e8c257a6,candidate_B,output_head_projection_stage4_w8,4,0.0,64,0.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_8748e8c257a6,candidate_B,output_head_projection_stage10_w8,10,0.0,64,0.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_8748e8c257a6,candidate_B,output_head_projection_stage15_w8,15,64.0,64,1.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_8748e8c257a6,constant,output_head_projection_stage4_w8,4,0.0,64,0.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_8748e8c257a6,constant,output_head_projection_stage10_w8,10,0.0,64,0.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_8748e8c257a6,constant,output_head_projection_stage15_w8,15,64.0,64,1.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_8748e8c257a6,energy,output_head_projection_stage4_w8,4,0.0,64,0.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_8748e8c257a6,energy,output_head_projection_stage10_w8,10,0.0,64,0.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_8748e8c257a6,energy,output_head_projection_stage15_w8,15,64.0,64,1.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_8748e8c257a6,hybrid,output_head_projection_stage4_w8,4,0.0,64,0.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_8748e8c257a6,hybrid,output_head_projection_stage10_w8,10,0.0,64,0.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_8748e8c257a6,hybrid,output_head_projection_stage15_w8,15,64.0,64,1.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_8748e8c257a6,latest_stage,output_head_projection_stage4_w8,4,0.0,64,0.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_8748e8c257a6,latest_stage,output_head_projection_stage10_w8,10,0.0,64,0.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_8748e8c257a6,latest_stage,output_head_projection_stage15_w8,15,64.0,64,1.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_8748e8c257a6,pure_G,output_head_projection_stage4_w8,4,0.0,64,0.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_8748e8c257a6,pure_G,output_head_projection_stage10_w8,10,0.0,64,0.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_8748e8c257a6,pure_G,output_head_projection_stage15_w8,15,64.0,64,1.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_8748e8c257a6,stage_position_only,output_head_projection_stage4_w8,4,0.0,64,0.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_8748e8c257a6,stage_position_only,output_head_projection_stage10_w8,10,0.0,64,0.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_8748e8c257a6,stage_position_only,output_head_projection_stage15_w8,15,64.0,64,1.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_8748e8c257a6,uniform_random_expected,output_head_projection_stage4_w8,4,21.333333333333332,64,0.3333333333333333,expected_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_8748e8c257a6,uniform_random_expected,output_head_projection_stage10_w8,10,21.333333333333332,64,0.3333333333333333,expected_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_8748e8c257a6,uniform_random_expected,output_head_projection_stage15_w8,15,21.333333333333332,64,0.3333333333333333,expected_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_8bc97f489508,candidate_B,output_conditioning_projection_stage4_w8,4,0.0,64,0.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_8bc97f489508,candidate_B,output_conditioning_projection_stage10_w8,10,0.0,64,0.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_8bc97f489508,candidate_B,output_conditioning_projection_stage15_w8,15,64.0,64,1.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_8bc97f489508,constant,output_conditioning_projection_stage4_w8,4,0.0,64,0.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_8bc97f489508,constant,output_conditioning_projection_stage10_w8,10,0.0,64,0.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_8bc97f489508,constant,output_conditioning_projection_stage15_w8,15,64.0,64,1.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_8bc97f489508,energy,output_conditioning_projection_stage4_w8,4,3.0,64,0.046875,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_8bc97f489508,energy,output_conditioning_projection_stage10_w8,10,27.0,64,0.421875,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_8bc97f489508,energy,output_conditioning_projection_stage15_w8,15,34.0,64,0.53125,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_8bc97f489508,hybrid,output_conditioning_projection_stage4_w8,4,0.0,64,0.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_8bc97f489508,hybrid,output_conditioning_projection_stage10_w8,10,0.0,64,0.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_8bc97f489508,hybrid,output_conditioning_projection_stage15_w8,15,64.0,64,1.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_8bc97f489508,latest_stage,output_conditioning_projection_stage4_w8,4,0.0,64,0.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_8bc97f489508,latest_stage,output_conditioning_projection_stage10_w8,10,0.0,64,0.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_8bc97f489508,latest_stage,output_conditioning_projection_stage15_w8,15,64.0,64,1.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_8bc97f489508,pure_G,output_conditioning_projection_stage4_w8,4,0.0,64,0.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_8bc97f489508,pure_G,output_conditioning_projection_stage10_w8,10,0.0,64,0.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_8bc97f489508,pure_G,output_conditioning_projection_stage15_w8,15,64.0,64,1.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_8bc97f489508,stage_position_only,output_conditioning_projection_stage4_w8,4,0.0,64,0.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_8bc97f489508,stage_position_only,output_conditioning_projection_stage10_w8,10,0.0,64,0.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_8bc97f489508,stage_position_only,output_conditioning_projection_stage15_w8,15,64.0,64,1.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_8bc97f489508,uniform_random_expected,output_conditioning_projection_stage4_w8,4,21.333333333333332,64,0.3333333333333333,expected_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_8bc97f489508,uniform_random_expected,output_conditioning_projection_stage10_w8,10,21.333333333333332,64,0.3333333333333333,expected_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_8bc97f489508,uniform_random_expected,output_conditioning_projection_stage15_w8,15,21.333333333333332,64,0.3333333333333333,expected_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_903cdd7eae0a,candidate_B,attention_output_all_blocks_stage4_w8,4,0.0,64,0.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_903cdd7eae0a,candidate_B,attention_output_all_blocks_stage10_w8,10,0.0,64,0.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_903cdd7eae0a,candidate_B,attention_output_all_blocks_stage15_w8,15,64.0,64,1.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_903cdd7eae0a,constant,attention_output_all_blocks_stage4_w8,4,0.0,64,0.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_903cdd7eae0a,constant,attention_output_all_blocks_stage10_w8,10,0.0,64,0.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_903cdd7eae0a,constant,attention_output_all_blocks_stage15_w8,15,64.0,64,1.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_903cdd7eae0a,energy,attention_output_all_blocks_stage4_w8,4,51.0,64,0.796875,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_903cdd7eae0a,energy,attention_output_all_blocks_stage10_w8,10,13.0,64,0.203125,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_903cdd7eae0a,energy,attention_output_all_blocks_stage15_w8,15,0.0,64,0.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_903cdd7eae0a,hybrid,attention_output_all_blocks_stage4_w8,4,0.0,64,0.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_903cdd7eae0a,hybrid,attention_output_all_blocks_stage10_w8,10,0.0,64,0.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_903cdd7eae0a,hybrid,attention_output_all_blocks_stage15_w8,15,64.0,64,1.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_903cdd7eae0a,latest_stage,attention_output_all_blocks_stage4_w8,4,0.0,64,0.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_903cdd7eae0a,latest_stage,attention_output_all_blocks_stage10_w8,10,0.0,64,0.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_903cdd7eae0a,latest_stage,attention_output_all_blocks_stage15_w8,15,64.0,64,1.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_903cdd7eae0a,pure_G,attention_output_all_blocks_stage4_w8,4,0.0,64,0.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_903cdd7eae0a,pure_G,attention_output_all_blocks_stage10_w8,10,0.0,64,0.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_903cdd7eae0a,pure_G,attention_output_all_blocks_stage15_w8,15,64.0,64,1.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_903cdd7eae0a,stage_position_only,attention_output_all_blocks_stage4_w8,4,0.0,64,0.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_903cdd7eae0a,stage_position_only,attention_output_all_blocks_stage10_w8,10,0.0,64,0.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_903cdd7eae0a,stage_position_only,attention_output_all_blocks_stage15_w8,15,64.0,64,1.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_903cdd7eae0a,uniform_random_expected,attention_output_all_blocks_stage4_w8,4,21.333333333333332,64,0.3333333333333333,expected_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_903cdd7eae0a,uniform_random_expected,attention_output_all_blocks_stage10_w8,10,21.333333333333332,64,0.3333333333333333,expected_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_903cdd7eae0a,uniform_random_expected,attention_output_all_blocks_stage15_w8,15,21.333333333333332,64,0.3333333333333333,expected_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_9688e435275c,candidate_B,adaln_modulation_projection_all_blocks_stage4_w4,4,0.0,64,0.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_9688e435275c,candidate_B,adaln_modulation_projection_all_blocks_stage10_w4,10,0.0,64,0.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_9688e435275c,candidate_B,adaln_modulation_projection_all_blocks_stage15_w4,15,64.0,64,1.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_9688e435275c,constant,adaln_modulation_projection_all_blocks_stage4_w4,4,0.0,64,0.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_9688e435275c,constant,adaln_modulation_projection_all_blocks_stage10_w4,10,0.0,64,0.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_9688e435275c,constant,adaln_modulation_projection_all_blocks_stage15_w4,15,64.0,64,1.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_9688e435275c,energy,adaln_modulation_projection_all_blocks_stage4_w4,4,0.0,64,0.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_9688e435275c,energy,adaln_modulation_projection_all_blocks_stage10_w4,10,43.0,64,0.671875,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_9688e435275c,energy,adaln_modulation_projection_all_blocks_stage15_w4,15,21.0,64,0.328125,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_9688e435275c,hybrid,adaln_modulation_projection_all_blocks_stage4_w4,4,0.0,64,0.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_9688e435275c,hybrid,adaln_modulation_projection_all_blocks_stage10_w4,10,0.0,64,0.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_9688e435275c,hybrid,adaln_modulation_projection_all_blocks_stage15_w4,15,64.0,64,1.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_9688e435275c,latest_stage,adaln_modulation_projection_all_blocks_stage4_w4,4,0.0,64,0.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_9688e435275c,latest_stage,adaln_modulation_projection_all_blocks_stage10_w4,10,0.0,64,0.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_9688e435275c,latest_stage,adaln_modulation_projection_all_blocks_stage15_w4,15,64.0,64,1.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_9688e435275c,pure_G,adaln_modulation_projection_all_blocks_stage4_w4,4,0.0,64,0.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_9688e435275c,pure_G,adaln_modulation_projection_all_blocks_stage10_w4,10,0.0,64,0.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_9688e435275c,pure_G,adaln_modulation_projection_all_blocks_stage15_w4,15,64.0,64,1.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_9688e435275c,stage_position_only,adaln_modulation_projection_all_blocks_stage4_w4,4,0.0,64,0.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_9688e435275c,stage_position_only,adaln_modulation_projection_all_blocks_stage10_w4,10,0.0,64,0.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_9688e435275c,stage_position_only,adaln_modulation_projection_all_blocks_stage15_w4,15,64.0,64,1.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_9688e435275c,uniform_random_expected,adaln_modulation_projection_all_blocks_stage4_w4,4,21.333333333333332,64,0.3333333333333333,expected_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_9688e435275c,uniform_random_expected,adaln_modulation_projection_all_blocks_stage10_w4,10,21.333333333333332,64,0.3333333333333333,expected_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_9688e435275c,uniform_random_expected,adaln_modulation_projection_all_blocks_stage15_w4,15,21.333333333333332,64,0.3333333333333333,expected_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_98d1f6d8741d,candidate_B,adaln_modulation_projection_all_blocks_stage4_w8,4,0.0,64,0.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_98d1f6d8741d,candidate_B,adaln_modulation_projection_all_blocks_stage10_w8,10,0.0,64,0.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_98d1f6d8741d,candidate_B,adaln_modulation_projection_all_blocks_stage15_w8,15,64.0,64,1.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_98d1f6d8741d,constant,adaln_modulation_projection_all_blocks_stage4_w8,4,0.0,64,0.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_98d1f6d8741d,constant,adaln_modulation_projection_all_blocks_stage10_w8,10,0.0,64,0.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_98d1f6d8741d,constant,adaln_modulation_projection_all_blocks_stage15_w8,15,64.0,64,1.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_98d1f6d8741d,energy,adaln_modulation_projection_all_blocks_stage4_w8,4,0.0,64,0.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_98d1f6d8741d,energy,adaln_modulation_projection_all_blocks_stage10_w8,10,43.0,64,0.671875,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_98d1f6d8741d,energy,adaln_modulation_projection_all_blocks_stage15_w8,15,21.0,64,0.328125,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_98d1f6d8741d,hybrid,adaln_modulation_projection_all_blocks_stage4_w8,4,0.0,64,0.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_98d1f6d8741d,hybrid,adaln_modulation_projection_all_blocks_stage10_w8,10,0.0,64,0.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_98d1f6d8741d,hybrid,adaln_modulation_projection_all_blocks_stage15_w8,15,64.0,64,1.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_98d1f6d8741d,latest_stage,adaln_modulation_projection_all_blocks_stage4_w8,4,0.0,64,0.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_98d1f6d8741d,latest_stage,adaln_modulation_projection_all_blocks_stage10_w8,10,0.0,64,0.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_98d1f6d8741d,latest_stage,adaln_modulation_projection_all_blocks_stage15_w8,15,64.0,64,1.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_98d1f6d8741d,pure_G,adaln_modulation_projection_all_blocks_stage4_w8,4,0.0,64,0.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_98d1f6d8741d,pure_G,adaln_modulation_projection_all_blocks_stage10_w8,10,0.0,64,0.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_98d1f6d8741d,pure_G,adaln_modulation_projection_all_blocks_stage15_w8,15,64.0,64,1.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_98d1f6d8741d,stage_position_only,adaln_modulation_projection_all_blocks_stage4_w8,4,0.0,64,0.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_98d1f6d8741d,stage_position_only,adaln_modulation_projection_all_blocks_stage10_w8,10,0.0,64,0.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_98d1f6d8741d,stage_position_only,adaln_modulation_projection_all_blocks_stage15_w8,15,64.0,64,1.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_98d1f6d8741d,uniform_random_expected,adaln_modulation_projection_all_blocks_stage4_w8,4,21.333333333333332,64,0.3333333333333333,expected_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_98d1f6d8741d,uniform_random_expected,adaln_modulation_projection_all_blocks_stage10_w8,10,21.333333333333332,64,0.3333333333333333,expected_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
