family,policy,metric,class_id,value,sets,seeds,unit,estimand,source_observations_sha256
primary,pure_G,normalized_regret,224,0.04653162586991172,27,4,equal_set_equal_seed_class_mean,retrospective_public_scalar_reanalysis,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,pure_G,normalized_regret,301,0.030617217583874704,27,4,equal_set_equal_seed_class_mean,retrospective_public_scalar_reanalysis,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,pure_G,normalized_regret,345,0.0614867222300507,27,4,equal_set_equal_seed_class_mean,retrospective_public_scalar_reanalysis,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,pure_G,normalized_regret,384,0.052665310501691494,27,4,equal_set_equal_seed_class_mean,retrospective_public_scalar_reanalysis,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,pure_G,normalized_regret,462,0.05465762342514686,27,4,equal_set_equal_seed_class_mean,retrospective_public_scalar_reanalysis,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,pure_G,normalized_regret,511,0.03670621007710364,27,4,equal_set_equal_seed_class_mean,retrospective_public_scalar_reanalysis,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,pure_G,normalized_regret,568,0.046412193197515106,27,4,equal_set_equal_seed_class_mean,retrospective_public_scalar_reanalysis,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,pure_G,normalized_regret,679,0.045272527803335155,27,4,equal_set_equal_seed_class_mean,retrospective_public_scalar_reanalysis,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,pure_G,normalized_regret,712,0.04098790879071369,27,4,equal_set_equal_seed_class_mean,retrospective_public_scalar_reanalysis,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,pure_G,normalized_regret,780,0.0598156290102964,27,4,equal_set_equal_seed_class_mean,retrospective_public_scalar_reanalysis,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,pure_G,normalized_regret,870,0.08734084516771427,27,4,equal_set_equal_seed_class_mean,retrospective_public_scalar_reanalysis,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,pure_G,normalized_regret,888,0.032117412398025465,27,4,equal_set_equal_seed_class_mean,retrospective_public_scalar_reanalysis,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,pure_G,normalized_regret,975,0.01572121485285686,27,4,equal_set_equal_seed_class_mean,retrospective_public_scalar_reanalysis,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,pure_G,oracle_hit,19,0.8796296296296295,27,4,equal_set_equal_seed_class_mean,retrospective_public_scalar_reanalysis,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,pure_G,oracle_hit,85,0.861111111111111,27,4,equal_set_equal_seed_class_mean,retrospective_public_scalar_reanalysis,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,pure_G,oracle_hit,131,0.8611111111111112,27,4,equal_set_equal_seed_class_mean,retrospective_public_scalar_reanalysis,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,pure_G,oracle_hit,224,0.888888888888889,27,4,equal_set_equal_seed_class_mean,retrospective_public_scalar_reanalysis,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,pure_G,oracle_hit,301,0.9259259259259259,27,4,equal_set_equal_seed_class_mean,retrospective_public_scalar_reanalysis,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,pure_G,oracle_hit,345,0.8518518518518519,27,4,equal_set_equal_seed_class_mean,retrospective_public_scalar_reanalysis,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,pure_G,oracle_hit,384,0.8796296296296295,27,4,equal_set_equal_seed_class_mean,retrospective_public_scalar_reanalysis,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,pure_G,oracle_hit,462,0.8796296296296295,27,4,equal_set_equal_seed_class_mean,retrospective_public_scalar_reanalysis,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,pure_G,oracle_hit,511,0.888888888888889,27,4,equal_set_equal_seed_class_mean,retrospective_public_scalar_reanalysis,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,pure_G,oracle_hit,568,0.8888888888888888,27,4,equal_set_equal_seed_class_mean,retrospective_public_scalar_reanalysis,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,pure_G,oracle_hit,679,0.9259259259259259,27,4,equal_set_equal_seed_class_mean,retrospective_public_scalar_reanalysis,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,pure_G,oracle_hit,712,0.9259259259259259,27,4,equal_set_equal_seed_class_mean,retrospective_public_scalar_reanalysis,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,pure_G,oracle_hit,780,0.8703703703703705,27,4,equal_set_equal_seed_class_mean,retrospective_public_scalar_reanalysis,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,pure_G,oracle_hit,870,0.8240740740740741,27,4,equal_set_equal_seed_class_mean,retrospective_public_scalar_reanalysis,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,pure_G,oracle_hit,888,0.9444444444444444,27,4,equal_set_equal_seed_class_mean,retrospective_public_scalar_reanalysis,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,pure_G,oracle_hit,975,0.9537037037037037,27,4,equal_set_equal_seed_class_mean,retrospective_public_scalar_reanalysis,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,stage_position_only,absolute_regret,19,0.019116053578778637,27,4,equal_set_equal_seed_class_mean,retrospective_public_scalar_reanalysis,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,stage_position_only,absolute_regret,85,0.0300010316674591,27,4,equal_set_equal_seed_class_mean,retrospective_public_scalar_reanalysis,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,stage_position_only,absolute_regret,131,0.01868469170678565,27,4,equal_set_equal_seed_class_mean,retrospective_public_scalar_reanalysis,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,stage_position_only,absolute_regret,224,0.012737699656626312,27,4,equal_set_equal_seed_class_mean,retrospective_public_scalar_reanalysis,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,stage_position_only,absolute_regret,301,0.0055831734623601635,27,4,equal_set_equal_seed_class_mean,retrospective_public_scalar_reanalysis,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,stage_position_only,absolute_regret,345,0.018194291145841396,27,4,equal_set_equal_seed_class_mean,retrospective_public_scalar_reanalysis,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,stage_position_only,absolute_regret,384,0.010043687433401402,27,4,equal_set_equal_seed_class_mean,retrospective_public_scalar_reanalysis,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,stage_position_only,absolute_regret,462,0.02499555454044374,27,4,equal_set_equal_seed_class_mean,retrospective_public_scalar_reanalysis,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,stage_position_only,absolute_regret,511,0.014194575016197175,27,4,equal_set_equal_seed_class_mean,retrospective_public_scalar_reanalysis,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,stage_position_only,absolute_regret,568,0.008033559884124429,27,4,equal_set_equal_seed_class_mean,retrospective_public_scalar_reanalysis,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,stage_position_only,absolute_regret,679,0.025338617564926506,27,4,equal_set_equal_seed_class_mean,retrospective_public_scalar_reanalysis,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,stage_position_only,absolute_regret,712,0.014697171374823858,27,4,equal_set_equal_seed_class_mean,retrospective_public_scalar_reanalysis,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,stage_position_only,absolute_regret,780,0.0523403743757937,27,4,equal_set_equal_seed_class_mean,retrospective_public_scalar_reanalysis,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,stage_position_only,absolute_regret,870,0.05959817503567003,27,4,equal_set_equal_seed_class_mean,retrospective_public_scalar_reanalysis,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,stage_position_only,absolute_regret,888,0.001966473824143636,27,4,equal_set_equal_seed_class_mean,retrospective_public_scalar_reanalysis,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,stage_position_only,absolute_regret,975,0.0024742545619075,27,4,equal_set_equal_seed_class_mean,retrospective_public_scalar_reanalysis,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,stage_position_only,normalized_regret,19,0.05964806345764634,27,4,equal_set_equal_seed_class_mean,retrospective_public_scalar_reanalysis,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,stage_position_only,normalized_regret,85,0.07637635993785025,27,4,equal_set_equal_seed_class_mean,retrospective_public_scalar_reanalysis,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,stage_position_only,normalized_regret,131,0.08927016925565938,27,4,equal_set_equal_seed_class_mean,retrospective_public_scalar_reanalysis,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,stage_position_only,normalized_regret,224,0.04653162586991172,27,4,equal_set_equal_seed_class_mean,retrospective_public_scalar_reanalysis,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,stage_position_only,normalized_regret,301,0.030617217583874704,27,4,equal_set_equal_seed_class_mean,retrospective_public_scalar_reanalysis,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,stage_position_only,normalized_regret,345,0.0614867222300507,27,4,equal_set_equal_seed_class_mean,retrospective_public_scalar_reanalysis,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,stage_position_only,normalized_regret,384,0.052665310501691494,27,4,equal_set_equal_seed_class_mean,retrospective_public_scalar_reanalysis,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,stage_position_only,normalized_regret,462,0.05465762342514686,27,4,equal_set_equal_seed_class_mean,retrospective_public_scalar_reanalysis,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,stage_position_only,normalized_regret,511,0.03670621007710364,27,4,equal_set_equal_seed_class_mean,retrospective_public_scalar_reanalysis,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,stage_position_only,normalized_regret,568,0.046412193197515106,27,4,equal_set_equal_seed_class_mean,retrospective_public_scalar_reanalysis,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,stage_position_only,normalized_regret,679,0.045272527803335155,27,4,equal_set_equal_seed_class_mean,retrospective_public_scalar_reanalysis,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,stage_position_only,normalized_regret,712,0.04098790879071369,27,4,equal_set_equal_seed_class_mean,retrospective_public_scalar_reanalysis,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,stage_position_only,normalized_regret,780,0.0598156290102964,27,4,equal_set_equal_seed_class_mean,retrospective_public_scalar_reanalysis,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,stage_position_only,normalized_regret,870,0.08734084516771427,27,4,equal_set_equal_seed_class_mean,retrospective_public_scalar_reanalysis,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,stage_position_only,normalized_regret,888,0.032117412398025465,27,4,equal_set_equal_seed_class_mean,retrospective_public_scalar_reanalysis,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,stage_position_only,normalized_regret,975,0.01572121485285686,27,4,equal_set_equal_seed_class_mean,retrospective_public_scalar_reanalysis,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,stage_position_only,oracle_hit,19,0.8796296296296295,27,4,equal_set_equal_seed_class_mean,retrospective_public_scalar_reanalysis,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,stage_position_only,oracle_hit,85,0.861111111111111,27,4,equal_set_equal_seed_class_mean,retrospective_public_scalar_reanalysis,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,stage_position_only,oracle_hit,131,0.8611111111111112,27,4,equal_set_equal_seed_class_mean,retrospective_public_scalar_reanalysis,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,stage_position_only,oracle_hit,224,0.888888888888889,27,4,equal_set_equal_seed_class_mean,retrospective_public_scalar_reanalysis,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,stage_position_only,oracle_hit,301,0.9259259259259259,27,4,equal_set_equal_seed_class_mean,retrospective_public_scalar_reanalysis,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,stage_position_only,oracle_hit,345,0.8518518518518519,27,4,equal_set_equal_seed_class_mean,retrospective_public_scalar_reanalysis,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,stage_position_only,oracle_hit,384,0.8796296296296295,27,4,equal_set_equal_seed_class_mean,retrospective_public_scalar_reanalysis,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,stage_position_only,oracle_hit,462,0.8796296296296295,27,4,equal_set_equal_seed_class_mean,retrospective_public_scalar_reanalysis,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,stage_position_only,oracle_hit,511,0.888888888888889,27,4,equal_set_equal_seed_class_mean,retrospective_public_scalar_reanalysis,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,stage_position_only,oracle_hit,568,0.8888888888888888,27,4,equal_set_equal_seed_class_mean,retrospective_public_scalar_reanalysis,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,stage_position_only,oracle_hit,679,0.9259259259259259,27,4,equal_set_equal_seed_class_mean,retrospective_public_scalar_reanalysis,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,stage_position_only,oracle_hit,712,0.9259259259259259,27,4,equal_set_equal_seed_class_mean,retrospective_public_scalar_reanalysis,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,stage_position_only,oracle_hit,780,0.8703703703703705,27,4,equal_set_equal_seed_class_mean,retrospective_public_scalar_reanalysis,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,stage_position_only,oracle_hit,870,0.8240740740740741,27,4,equal_set_equal_seed_class_mean,retrospective_public_scalar_reanalysis,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,stage_position_only,oracle_hit,888,0.9444444444444444,27,4,equal_set_equal_seed_class_mean,retrospective_public_scalar_reanalysis,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,stage_position_only,oracle_hit,975,0.9537037037037037,27,4,equal_set_equal_seed_class_mean,retrospective_public_scalar_reanalysis,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,uniform_random_expected,absolute_regret,19,28.382402285347503,27,4,equal_set_equal_seed_class_mean,retrospective_public_scalar_reanalysis,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,uniform_random_expected,absolute_regret,85,31.81480013054842,27,4,equal_set_equal_seed_class_mean,retrospective_public_scalar_reanalysis,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,uniform_random_expected,absolute_regret,131,28.40862828738208,27,4,equal_set_equal_seed_class_mean,retrospective_public_scalar_reanalysis,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,uniform_random_expected,absolute_regret,224,17.86518902717252,27,4,equal_set_equal_seed_class_mean,retrospective_public_scalar_reanalysis,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,uniform_random_expected,absolute_regret,301,29.928474870958276,27,4,equal_set_equal_seed_class_mean,retrospective_public_scalar_reanalysis,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,uniform_random_expected,absolute_regret,345,23.669113849832165,27,4,equal_set_equal_seed_class_mean,retrospective_public_scalar_reanalysis,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,uniform_random_expected,absolute_regret,384,23.027603910876746,27,4,equal_set_equal_seed_class_mean,retrospective_public_scalar_reanalysis,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,uniform_random_expected,absolute_regret,462,26.232399304900426,27,4,equal_set_equal_seed_class_mean,retrospective_public_scalar_reanalysis,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,uniform_random_expected,absolute_regret,511,28.154463041696452,27,4,equal_set_equal_seed_class_mean,retrospective_public_scalar_reanalysis,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,uniform_random_expected,absolute_regret,568,21.510467174806713,27,4,equal_set_equal_seed_class_mean,retrospective_public_scalar_reanalysis,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,uniform_random_expected,absolute_regret,679,26.632415143631242,27,4,equal_set_equal_seed_class_mean,retrospective_public_scalar_reanalysis,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,uniform_random_expected,absolute_regret,712,28.46431563295134,27,4,equal_set_equal_seed_class_mean,retrospective_public_scalar_reanalysis,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,uniform_random_expected,absolute_regret,780,23.949054897086263,27,4,equal_set_equal_seed_class_mean,retrospective_public_scalar_reanalysis,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,uniform_random_expected,absolute_regret,870,30.67019010322517,27,4,equal_set_equal_seed_class_mean,retrospective_public_scalar_reanalysis,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,uniform_random_expected,absolute_regret,888,23.447473588941534,27,4,equal_set_equal_seed_class_mean,retrospective_public_scalar_reanalysis,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,uniform_random_expected,absolute_regret,975,23.71417051363875,27,4,equal_set_equal_seed_class_mean,retrospective_public_scalar_reanalysis,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,uniform_random_expected,normalized_regret,19,0.4263289548238236,27,4,equal_set_equal_seed_class_mean,retrospective_public_scalar_reanalysis,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,uniform_random_expected,normalized_regret,85,0.4081205522554438,27,4,equal_set_equal_seed_class_mean,retrospective_public_scalar_reanalysis,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,uniform_random_expected,normalized_regret,131,0.42246161146969713,27,4,equal_set_equal_seed_class_mean,retrospective_public_scalar_reanalysis,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,uniform_random_expected,normalized_regret,224,0.42321709848818545,27,4,equal_set_equal_seed_class_mean,retrospective_public_scalar_reanalysis,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,uniform_random_expected,normalized_regret,301,0.41492344598590514,27,4,equal_set_equal_seed_class_mean,retrospective_public_scalar_reanalysis,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,uniform_random_expected,normalized_regret,345,0.42521236292340797,27,4,equal_set_equal_seed_class_mean,retrospective_public_scalar_reanalysis,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,uniform_random_expected,normalized_regret,384,0.4309234112712834,27,4,equal_set_equal_seed_class_mean,retrospective_public_scalar_reanalysis,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,uniform_random_expected,normalized_regret,462,0.4205089363022725,27,4,equal_set_equal_seed_class_mean,retrospective_public_scalar_reanalysis,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,uniform_random_expected,normalized_regret,511,0.42920563098738806,27,4,equal_set_equal_seed_class_mean,retrospective_public_scalar_reanalysis,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,uniform_random_expected,normalized_regret,568,0.42530955323789443,27,4,equal_set_equal_seed_class_mean,retrospective_public_scalar_reanalysis,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,uniform_random_expected,normalized_regret,679,0.42363112547106185,27,4,equal_set_equal_seed_class_mean,retrospective_public_scalar_reanalysis,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,uniform_random_expected,normalized_regret,712,0.43834601978552296,27,4,equal_set_equal_seed_class_mean,retrospective_public_scalar_reanalysis,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,uniform_random_expected,normalized_regret,780,0.4307941274521416,27,4,equal_set_equal_seed_class_mean,retrospective_public_scalar_reanalysis,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,uniform_random_expected,normalized_regret,870,0.428025585701112,27,4,equal_set_equal_seed_class_mean,retrospective_public_scalar_reanalysis,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,uniform_random_expected,normalized_regret,888,0.4202300946255835,27,4,equal_set_equal_seed_class_mean,retrospective_public_scalar_reanalysis,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,uniform_random_expected,normalized_regret,975,0.41907109546857146,27,4,equal_set_equal_seed_class_mean,retrospective_public_scalar_reanalysis,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,uniform_random_expected,oracle_hit,19,0.3333333333333334,27,4,equal_set_equal_seed_class_mean,retrospective_public_scalar_reanalysis,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,uniform_random_expected,oracle_hit,85,0.3333333333333334,27,4,equal_set_equal_seed_class_mean,retrospective_public_scalar_reanalysis,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,uniform_random_expected,oracle_hit,131,0.3333333333333334,27,4,equal_set_equal_seed_class_mean,retrospective_public_scalar_reanalysis,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,uniform_random_expected,oracle_hit,224,0.3333333333333334,27,4,equal_set_equal_seed_class_mean,retrospective_public_scalar_reanalysis,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,uniform_random_expected,oracle_hit,301,0.3333333333333334,27,4,equal_set_equal_seed_class_mean,retrospective_public_scalar_reanalysis,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,uniform_random_expected,oracle_hit,345,0.3333333333333334,27,4,equal_set_equal_seed_class_mean,retrospective_public_scalar_reanalysis,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,uniform_random_expected,oracle_hit,384,0.3333333333333334,27,4,equal_set_equal_seed_class_mean,retrospective_public_scalar_reanalysis,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,uniform_random_expected,oracle_hit,462,0.3333333333333334,27,4,equal_set_equal_seed_class_mean,retrospective_public_scalar_reanalysis,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,uniform_random_expected,oracle_hit,511,0.3333333333333334,27,4,equal_set_equal_seed_class_mean,retrospective_public_scalar_reanalysis,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,uniform_random_expected,oracle_hit,568,0.3333333333333334,27,4,equal_set_equal_seed_class_mean,retrospective_public_scalar_reanalysis,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,uniform_random_expected,oracle_hit,679,0.3333333333333334,27,4,equal_set_equal_seed_class_mean,retrospective_public_scalar_reanalysis,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,uniform_random_expected,oracle_hit,712,0.3333333333333334,27,4,equal_set_equal_seed_class_mean,retrospective_public_scalar_reanalysis,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,uniform_random_expected,oracle_hit,780,0.3333333333333334,27,4,equal_set_equal_seed_class_mean,retrospective_public_scalar_reanalysis,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,uniform_random_expected,oracle_hit,870,0.3333333333333334,27,4,equal_set_equal_seed_class_mean,retrospective_public_scalar_reanalysis,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,uniform_random_expected,oracle_hit,888,0.3333333333333334,27,4,equal_set_equal_seed_class_mean,retrospective_public_scalar_reanalysis,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,uniform_random_expected,oracle_hit,975,0.3333333333333334,27,4,equal_set_equal_seed_class_mean,retrospective_public_scalar_reanalysis,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
