family,class_id,seed,set_id,policy,selected,selected_stage,oracle_stage,candidate_count,saving_bits,selected_probability_json,unit,estimand,oracle,absolute_regret,normalized_regret,resolved,risk_range,range_tau,selected_Y,oracle_Y,oracle_hit,all_minima_hit,source_observations_sha256
primary,462,81,primary_52112c337d08,energy,attention_output_all_blocks_stage4_w6,4,15,3,371589120,"{""attention_output_all_blocks_stage4_w6"": 1.0}",class_seed_exact_cost_set,retrospective_public_scalar_reanalysis,attention_output_all_blocks_stage15_w6,0.000516195418004628,0.0031712797657351705,True,0.16277195836897815,1e-12,0.023538479727040592,0.023022284309035964,0.0,0.0,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,462,81,primary_52112c337d08,candidate_B,attention_output_all_blocks_stage4_w6,4,15,3,371589120,"{""attention_output_all_blocks_stage4_w6"": 1.0}",class_seed_exact_cost_set,retrospective_public_scalar_reanalysis,attention_output_all_blocks_stage15_w6,0.000516195418004628,0.0031712797657351705,True,0.16277195836897815,1e-12,0.023538479727040592,0.023022284309035964,0.0,0.0,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,462,81,primary_52112c337d08,hybrid,attention_output_all_blocks_stage4_w6,4,15,3,371589120,"{""attention_output_all_blocks_stage4_w6"": 1.0}",class_seed_exact_cost_set,retrospective_public_scalar_reanalysis,attention_output_all_blocks_stage15_w6,0.000516195418004628,0.0031712797657351705,True,0.16277195836897815,1e-12,0.023538479727040592,0.023022284309035964,0.0,0.0,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,462,81,primary_52112c337d08,latest_stage,attention_output_all_blocks_stage15_w6,15,15,3,371589120,"{""attention_output_all_blocks_stage15_w6"": 1.0}",class_seed_exact_cost_set,retrospective_public_scalar_reanalysis,attention_output_all_blocks_stage15_w6,0.0,0.0,True,0.16277195836897815,1e-12,0.023022284309035964,0.023022284309035964,1.0,1.0,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,462,81,primary_52112c337d08,stage_position_only,attention_output_all_blocks_stage15_w6,15,15,3,371589120,"{""attention_output_all_blocks_stage15_w6"": 1.0}",class_seed_exact_cost_set,retrospective_public_scalar_reanalysis,attention_output_all_blocks_stage15_w6,0.0,0.0,True,0.16277195836897815,1e-12,0.023022284309035964,0.023022284309035964,1.0,1.0,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,462,81,primary_52112c337d08,pure_G,attention_output_all_blocks_stage15_w6,15,15,3,371589120,"{""attention_output_all_blocks_stage15_w6"": 1.0}",class_seed_exact_cost_set,retrospective_public_scalar_reanalysis,attention_output_all_blocks_stage15_w6,0.0,0.0,True,0.16277195836897815,1e-12,0.023022284309035964,0.023022284309035964,1.0,1.0,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,462,81,primary_52112c337d08,uniform_random_expected,,,15,3,371589120,"{""attention_output_all_blocks_stage10_w6"": 0.3333333333333333, ""attention_output_all_blocks_stage15_w6"": 0.3333333333333333, ""attention_output_all_blocks_stage4_w6"": 0.3333333333333333}",class_seed_exact_cost_set,retrospective_public_scalar_reanalysis,attention_output_all_blocks_stage15_w6,0.05442938459566093,0.3343904265885784,True,0.16277195836897815,1e-12,0.07745166890469689,0.023022284309035964,0.3333333333333333,0.3333333333333333,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,462,81,primary_5303e1fccdc7,constant,mlp_down_all_blocks_stage15_w8,15,15,3,1189085184,"{""mlp_down_all_blocks_stage15_w8"": 1.0}",class_seed_exact_cost_set,retrospective_public_scalar_reanalysis,mlp_down_all_blocks_stage15_w8,0.0,0.0,True,0.022994846127819102,1e-12,0.004900029859584265,0.004900029859584265,1.0,1.0,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,462,81,primary_5303e1fccdc7,energy,mlp_down_all_blocks_stage10_w8,10,15,3,1189085184,"{""mlp_down_all_blocks_stage10_w8"": 1.0}",class_seed_exact_cost_set,retrospective_public_scalar_reanalysis,mlp_down_all_blocks_stage15_w8,0.007676601794585734,0.33384010277409953,True,0.022994846127819102,1e-12,0.012576631654169999,0.004900029859584265,0.0,0.0,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,462,81,primary_5303e1fccdc7,candidate_B,mlp_down_all_blocks_stage15_w8,15,15,3,1189085184,"{""mlp_down_all_blocks_stage15_w8"": 1.0}",class_seed_exact_cost_set,retrospective_public_scalar_reanalysis,mlp_down_all_blocks_stage15_w8,0.0,0.0,True,0.022994846127819102,1e-12,0.004900029859584265,0.004900029859584265,1.0,1.0,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,462,81,primary_5303e1fccdc7,hybrid,mlp_down_all_blocks_stage15_w8,15,15,3,1189085184,"{""mlp_down_all_blocks_stage15_w8"": 1.0}",class_seed_exact_cost_set,retrospective_public_scalar_reanalysis,mlp_down_all_blocks_stage15_w8,0.0,0.0,True,0.022994846127819102,1e-12,0.004900029859584265,0.004900029859584265,1.0,1.0,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,462,81,primary_5303e1fccdc7,latest_stage,mlp_down_all_blocks_stage15_w8,15,15,3,1189085184,"{""mlp_down_all_blocks_stage15_w8"": 1.0}",class_seed_exact_cost_set,retrospective_public_scalar_reanalysis,mlp_down_all_blocks_stage15_w8,0.0,0.0,True,0.022994846127819102,1e-12,0.004900029859584265,0.004900029859584265,1.0,1.0,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,462,81,primary_5303e1fccdc7,stage_position_only,mlp_down_all_blocks_stage15_w8,15,15,3,1189085184,"{""mlp_down_all_blocks_stage15_w8"": 1.0}",class_seed_exact_cost_set,retrospective_public_scalar_reanalysis,mlp_down_all_blocks_stage15_w8,0.0,0.0,True,0.022994846127819102,1e-12,0.004900029859584265,0.004900029859584265,1.0,1.0,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,462,81,primary_5303e1fccdc7,pure_G,mlp_down_all_blocks_stage15_w8,15,15,3,1189085184,"{""mlp_down_all_blocks_stage15_w8"": 1.0}",class_seed_exact_cost_set,retrospective_public_scalar_reanalysis,mlp_down_all_blocks_stage15_w8,0.0,0.0,True,0.022994846127819102,1e-12,0.004900029859584265,0.004900029859584265,1.0,1.0,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,462,81,primary_5303e1fccdc7,uniform_random_expected,,,15,3,1189085184,"{""mlp_down_all_blocks_stage10_w8"": 0.3333333333333333, ""mlp_down_all_blocks_stage15_w8"": 0.3333333333333333, ""mlp_down_all_blocks_stage4_w8"": 0.3333333333333333}",class_seed_exact_cost_set,retrospective_public_scalar_reanalysis,mlp_down_all_blocks_stage15_w8,0.010223815974134945,0.4446133675913665,True,0.022994846127819102,1e-12,0.01512384583371921,0.004900029859584265,0.3333333333333333,0.3333333333333333,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,462,81,primary_58a05bddec17,constant,output_conditioning_projection_stage15_w4,15,15,3,31850496,"{""output_conditioning_projection_stage15_w4"": 1.0}",class_seed_exact_cost_set,retrospective_public_scalar_reanalysis,output_conditioning_projection_stage15_w4,0.0,0.0,True,0.3225755989642672,1e-12,0.003576046162152125,0.003576046162152125,1.0,1.0,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,462,81,primary_58a05bddec17,energy,output_conditioning_projection_stage15_w4,15,15,3,31850496,"{""output_conditioning_projection_stage15_w4"": 1.0}",class_seed_exact_cost_set,retrospective_public_scalar_reanalysis,output_conditioning_projection_stage15_w4,0.0,0.0,True,0.3225755989642672,1e-12,0.003576046162152125,0.003576046162152125,1.0,1.0,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,462,81,primary_58a05bddec17,candidate_B,output_conditioning_projection_stage15_w4,15,15,3,31850496,"{""output_conditioning_projection_stage15_w4"": 1.0}",class_seed_exact_cost_set,retrospective_public_scalar_reanalysis,output_conditioning_projection_stage15_w4,0.0,0.0,True,0.3225755989642672,1e-12,0.003576046162152125,0.003576046162152125,1.0,1.0,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,462,81,primary_58a05bddec17,hybrid,output_conditioning_projection_stage15_w4,15,15,3,31850496,"{""output_conditioning_projection_stage15_w4"": 1.0}",class_seed_exact_cost_set,retrospective_public_scalar_reanalysis,output_conditioning_projection_stage15_w4,0.0,0.0,True,0.3225755989642672,1e-12,0.003576046162152125,0.003576046162152125,1.0,1.0,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,462,81,primary_58a05bddec17,latest_stage,output_conditioning_projection_stage15_w4,15,15,3,31850496,"{""output_conditioning_projection_stage15_w4"": 1.0}",class_seed_exact_cost_set,retrospective_public_scalar_reanalysis,output_conditioning_projection_stage15_w4,0.0,0.0,True,0.3225755989642672,1e-12,0.003576046162152125,0.003576046162152125,1.0,1.0,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,462,81,primary_58a05bddec17,stage_position_only,output_conditioning_projection_stage15_w4,15,15,3,31850496,"{""output_conditioning_projection_stage15_w4"": 1.0}",class_seed_exact_cost_set,retrospective_public_scalar_reanalysis,output_conditioning_projection_stage15_w4,0.0,0.0,True,0.3225755989642672,1e-12,0.003576046162152125,0.003576046162152125,1.0,1.0,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,462,81,primary_58a05bddec17,pure_G,output_conditioning_projection_stage15_w4,15,15,3,31850496,"{""output_conditioning_projection_stage15_w4"": 1.0}",class_seed_exact_cost_set,retrospective_public_scalar_reanalysis,output_conditioning_projection_stage15_w4,0.0,0.0,True,0.3225755989642672,1e-12,0.003576046162152125,0.003576046162152125,1.0,1.0,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,462,81,primary_58a05bddec17,uniform_random_expected,,,15,3,31850496,"{""output_conditioning_projection_stage10_w4"": 0.3333333333333333, ""output_conditioning_projection_stage15_w4"": 0.3333333333333333, ""output_conditioning_projection_stage4_w4"": 0.3333333333333333}",class_seed_exact_cost_set,retrospective_public_scalar_reanalysis,output_conditioning_projection_stage15_w4,0.11534608550356161,0.35757845873623845,True,0.3225755989642672,1e-12,0.11892213166571373,0.003576046162152125,0.3333333333333333,0.3333333333333333,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,462,81,primary_59152023723c,constant,qkv_all_blocks_stage15_w4,15,15,3,1337720832,"{""qkv_all_blocks_stage15_w4"": 1.0}",class_seed_exact_cost_set,retrospective_public_scalar_reanalysis,qkv_all_blocks_stage15_w4,0.0,0.0,True,25.862071644442565,2.6520113783637457e-11,0.6580421391948902,0.6580421391948902,1.0,1.0,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,462,81,primary_59152023723c,energy,qkv_all_blocks_stage15_w4,15,15,3,1337720832,"{""qkv_all_blocks_stage15_w4"": 1.0}",class_seed_exact_cost_set,retrospective_public_scalar_reanalysis,qkv_all_blocks_stage15_w4,0.0,0.0,True,25.862071644442565,2.6520113783637457e-11,0.6580421391948902,0.6580421391948902,1.0,1.0,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,462,81,primary_59152023723c,candidate_B,qkv_all_blocks_stage15_w4,15,15,3,1337720832,"{""qkv_all_blocks_stage15_w4"": 1.0}",class_seed_exact_cost_set,retrospective_public_scalar_reanalysis,qkv_all_blocks_stage15_w4,0.0,0.0,True,25.862071644442565,2.6520113783637457e-11,0.6580421391948902,0.6580421391948902,1.0,1.0,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,462,81,primary_59152023723c,hybrid,qkv_all_blocks_stage15_w4,15,15,3,1337720832,"{""qkv_all_blocks_stage15_w4"": 1.0}",class_seed_exact_cost_set,retrospective_public_scalar_reanalysis,qkv_all_blocks_stage15_w4,0.0,0.0,True,25.862071644442565,2.6520113783637457e-11,0.6580421391948902,0.6580421391948902,1.0,1.0,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,462,81,primary_59152023723c,latest_stage,qkv_all_blocks_stage15_w4,15,15,3,1337720832,"{""qkv_all_blocks_stage15_w4"": 1.0}",class_seed_exact_cost_set,retrospective_public_scalar_reanalysis,qkv_all_blocks_stage15_w4,0.0,0.0,True,25.862071644442565,2.6520113783637457e-11,0.6580421391948902,0.6580421391948902,1.0,1.0,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,462,81,primary_59152023723c,stage_position_only,qkv_all_blocks_stage15_w4,15,15,3,1337720832,"{""qkv_all_blocks_stage15_w4"": 1.0}",class_seed_exact_cost_set,retrospective_public_scalar_reanalysis,qkv_all_blocks_stage15_w4,0.0,0.0,True,25.862071644442565,2.6520113783637457e-11,0.6580421391948902,0.6580421391948902,1.0,1.0,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,462,81,primary_59152023723c,pure_G,qkv_all_blocks_stage15_w4,15,15,3,1337720832,"{""qkv_all_blocks_stage15_w4"": 1.0}",class_seed_exact_cost_set,retrospective_public_scalar_reanalysis,qkv_all_blocks_stage15_w4,0.0,0.0,True,25.862071644442565,2.6520113783637457e-11,0.6580421391948902,0.6580421391948902,1.0,1.0,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,462,81,primary_59152023723c,uniform_random_expected,,,15,3,1337720832,"{""qkv_all_blocks_stage10_w4"": 0.3333333333333333, ""qkv_all_blocks_stage15_w4"": 0.3333333333333333, ""qkv_all_blocks_stage4_w4"": 0.3333333333333333}",class_seed_exact_cost_set,retrospective_public_scalar_reanalysis,qkv_all_blocks_stage15_w4,11.648150923079816,0.45039512237152346,True,25.862071644442565,2.6520113783637457e-11,12.306193062274707,0.6580421391948902,0.3333333333333333,0.3333333333333333,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,462,81,primary_5e743138a0d1,constant,adaln_modulation_projection_all_blocks_stage15_w6,15,15,3,2229534720,"{""adaln_modulation_projection_all_blocks_stage15_w6"": 1.0}",class_seed_exact_cost_set,retrospective_public_scalar_reanalysis,adaln_modulation_projection_all_blocks_stage15_w6,0.0,0.0,True,0.9644263829369671,1e-12,0.007202748311613051,0.007202748311613051,1.0,1.0,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
