class_id,seed,group,event_stage,probe_stage,family,alpha,relative_derivative_drift,direction_cosine,odd_curvature,component_robust_error,richardson_diagnostic_disagreement,legacy_L_pass,C_pass,D_source_ratio_within_reference,application_certified,R_pass,N_pass
408,107,mlp_down_all_blocks,10,11,donor,0.03125,0.00010185833121894561,0.9999999948124506,0.0013449207261021416,6.189206150685185e-05,0.0002658445971342469,True,True,True,False,True,True
408,107,mlp_down_all_blocks,10,11,isotropic,0.0078125,0.00018464355768589295,0.9999999829569945,0.0005584664596246696,0.00011003106580220353,0.0002596119209563186,True,True,True,False,True,True
408,107,mlp_down_all_blocks,10,11,isotropic,0.015625,0.0,0.9999999999999998,0.0009264683327102977,0.0,0.0002596119209563186,True,True,True,False,True,True
408,107,mlp_down_all_blocks,10,11,isotropic,0.03125,0.00010427403842143891,0.9999999945639716,0.0018152328987614227,6.447132761847862e-05,0.0002596119209563186,True,True,True,False,True,True
408,107,mlp_down_all_blocks,15,16,actual_local,0.0078125,0.0003472492609141886,0.9999999397338631,0.005227287622221583,0.00019612784121596688,0.0004952340405785584,True,True,True,False,True,True
408,107,mlp_down_all_blocks,15,16,actual_local,0.015625,0.0,1.0,0.010444915288540656,0.0,0.0004952340405785584,True,True,True,False,True,True
408,107,mlp_down_all_blocks,15,16,actual_local,0.03125,0.00047956344806652146,0.9999999094233418,0.020892715062557344,0.00015526787429597378,0.0004952340405785584,True,True,True,False,True,True
408,107,mlp_down_all_blocks,15,16,accumulated,0.0078125,0.002871814752783546,0.9999965519399668,0.02381264193402487,0.0004623395701383018,0.000299259083243064,True,True,True,False,True,True
408,107,mlp_down_all_blocks,15,16,accumulated,0.015625,0.0,1.0,0.04745855760136785,0.0,0.000299259083243064,True,True,True,False,True,True
408,107,mlp_down_all_blocks,15,16,accumulated,0.03125,0.011039203308286637,0.9999495425445836,0.09367190228603965,0.0018039499299146238,0.000299259083243064,True,True,True,False,True,True
408,107,mlp_down_all_blocks,15,16,donor,0.0078125,0.00035865579845769464,0.9999999356894479,0.0009214764138646366,0.0002039045059508491,0.0004969108297259507,True,True,True,False,True,True
408,107,mlp_down_all_blocks,15,16,donor,0.015625,0.0,1.0,0.0015116853264660853,0.0,0.0004969108297259507,True,True,True,False,True,True
408,107,mlp_down_all_blocks,15,16,donor,0.03125,0.00017208378481817853,0.999999985243657,0.0029842235491754853,0.00010195225297542455,0.0004969108297259507,True,True,True,False,True,True
408,107,mlp_down_all_blocks,15,16,isotropic,0.0078125,0.00036902543067314183,0.9999999319179028,0.001031835778745065,0.00021605087813551606,0.000517654285334975,True,True,True,False,True,True
408,107,mlp_down_all_blocks,15,16,isotropic,0.015625,0.0,1.0,0.001771727760676809,0.0,0.000517654285334975,True,True,True,False,True,True
408,107,mlp_down_all_blocks,15,16,isotropic,0.03125,0.0001804006726927754,0.9999999837751725,0.0034993952929513756,0.00010802543906775803,0.000517654285334975,True,True,True,False,True,True
408,108,qkv_all_blocks,4,5,actual_local,0.0078125,0.0010962828863455482,0.9999993991101108,0.0015726779784462001,0.000630434344535266,0.0015376237259543887,True,True,True,False,True,True
408,108,qkv_all_blocks,4,5,actual_local,0.015625,0.0,0.9999999999999999,0.0008682782850196351,0.0,0.0015376237259543887,True,True,True,False,True,True
408,108,qkv_all_blocks,4,5,actual_local,0.03125,0.0005789752734608236,0.9999998324254281,0.00046080812353917054,0.0003602481968772949,0.0015376237259543887,True,True,True,False,True,True
408,108,qkv_all_blocks,4,5,accumulated,0.0078125,0.0010962828863455482,0.9999993991101108,0.0015726779784462001,0.000630434344535266,0.0015376237259543887,True,True,True,False,True,True
408,108,qkv_all_blocks,4,5,accumulated,0.015625,0.0,0.9999999999999999,0.0008682782850196351,0.0,0.0015376237259543887,True,True,True,False,True,True
408,108,qkv_all_blocks,4,5,accumulated,0.03125,0.0005789752734608236,0.9999998324254281,0.00046080812353917054,0.0003602481968772949,0.0015376237259543887,True,True,True,False,True,True
408,108,qkv_all_blocks,4,5,donor,0.0078125,0.0010776958293721667,0.99999941949797,0.001572950439263226,0.0006173603444887395,0.0015083647424818983,True,True,True,False,True,True
408,108,qkv_all_blocks,4,5,donor,0.015625,0.0,0.9999999999999999,0.0008464767592077063,0.0,0.0015083647424818983,True,True,True,False,True,True
408,108,qkv_all_blocks,4,5,donor,0.03125,0.0005721097739421786,0.9999998363700684,0.00045663569848574444,0.0003601268676184313,0.0015083647424818983,True,True,True,False,True,True
408,108,qkv_all_blocks,4,5,isotropic,0.0078125,0.0011384638066240817,0.9999993519690001,0.0016189996350932897,0.0007221945498235648,0.0015930578694778434,True,True,True,False,True,True
408,108,qkv_all_blocks,4,5,isotropic,0.015625,0.0,1.0,0.0008732348004920182,0.0,0.0015930578694778434,True,True,True,False,True,True
408,108,qkv_all_blocks,4,5,isotropic,0.03125,0.0005963104313008146,0.9999998223327558,0.0004688786259867278,0.0003610972749117824,0.0015930578694778434,True,True,True,False,True,True
408,108,qkv_all_blocks,10,11,actual_local,0.0078125,0.002323208672275208,0.999997317002613,0.0033856318827281324,0.0013414426731795444,0.0032474800823728512,True,True,True,False,True,True
408,108,qkv_all_blocks,10,11,actual_local,0.015625,0.0,1.0,0.001732629354936142,0.0,0.0032474800823728512,True,True,True,False,True,True
408,108,qkv_all_blocks,10,11,actual_local,0.03125,0.0011118388409404457,0.999999381922715,0.0011103157206185622,0.0006707213365897722,0.0032474800823728512,True,True,True,False,True,True
408,108,qkv_all_blocks,10,11,accumulated,0.0078125,0.001199414558379225,0.999999290008756,0.0024044450159075733,0.0007304164432461732,0.0016922676337519417,True,True,True,False,True,True
408,108,qkv_all_blocks,10,11,accumulated,0.015625,0.0,0.9999999999999999,0.0027388145293456186,0.0,0.0016922676337519417,True,True,True,False,True,True
408,108,qkv_all_blocks,10,11,accumulated,0.03125,0.0006664858034009362,0.9999997856599969,0.005137611285179468,0.0004108592493259724,0.0016922676337519417,True,True,True,False,True,True
408,108,qkv_all_blocks,10,11,donor,0.0078125,0.0019659319881206575,0.9999980675712203,0.003073970795175357,0.0012610919762775625,0.002762827274208325,True,True,True,False,True,True
408,108,qkv_all_blocks,10,11,donor,0.015625,0.0,1.0,0.0016158882224259615,0.0,0.002762827274208325,True,True,True,False,True,True
408,108,qkv_all_blocks,10,11,donor,0.03125,0.0010564297530567856,0.9999994419781336,0.0009105720883718826,0.0006725823873480332,0.002762827274208325,True,True,True,False,True,True
408,108,qkv_all_blocks,10,11,isotropic,0.0078125,0.0020291971329988445,0.9999979418670305,0.0031257716607269084,0.0012214734390965762,0.0028431895598325686,True,True,True,False,True,True
408,108,qkv_all_blocks,10,11,isotropic,0.015625,0.0,0.9999999999999998,0.001580470656311546,0.0,0.0028431895598325686,True,True,True,False,True,True
408,108,qkv_all_blocks,10,11,isotropic,0.03125,0.0010197581476132551,0.9999994804770204,0.0008255404647801131,0.0006739163801912144,0.0028431895598325686,True,True,True,False,True,True
408,108,qkv_all_blocks,15,16,actual_local,0.0078125,0.0015065635048470785,0.9999988707684834,0.003411662796215239,0.0009661989542049914,0.002125012948257398,True,True,True,False,True,True
408,108,qkv_all_blocks,15,16,actual_local,0.015625,0.0,0.9999999999999998,0.005055863726106325,0.0,0.002125012948257398,True,True,True,False,True,True
408,108,qkv_all_blocks,15,16,actual_local,0.03125,0.0007833848032714152,0.9999997025810564,0.009811889676222398,0.0004830994771024957,0.002125012948257398,True,True,True,False,True,True
408,108,qkv_all_blocks,15,16,accumulated,0.0078125,0.0014679189318221634,0.9999989466186561,0.01794529907529212,0.00028119746556182505,0.0004151856475798071,True,True,True,False,True,True
408,108,qkv_all_blocks,15,16,accumulated,0.015625,0.0,1.0,0.03579350921608994,0.0,0.0004151856475798071,True,True,True,False,True,True
408,108,qkv_all_blocks,15,16,accumulated,0.03125,0.0057020404754354465,0.9999843108512856,0.07112316560254824,0.0006231943831370176,0.0004151856475798071,True,True,True,False,True,True
408,108,qkv_all_blocks,15,16,donor,0.0078125,0.0023735247330244546,0.9999971837068568,0.00373316057534769,0.001442919194006914,0.0033288649416092038,True,True,True,False,True,True
408,108,qkv_all_blocks,15,16,donor,0.015625,0.0,1.0,0.0018892684709401406,0.0,0.0033288649416092038,True,True,True,False,True,True
408,108,qkv_all_blocks,15,16,donor,0.03125,0.0012166447047382554,0.9999992604274351,0.001044687194456555,0.0007870468330946804,0.0033288649416092038,True,True,True,False,True,True
408,108,qkv_all_blocks,15,16,isotropic,0.0078125,0.0024191742780381043,0.9999970761788147,0.003619063378235525,0.0015490741722598413,0.0033979924017213236,True,True,True,False,True,True
408,108,qkv_all_blocks,15,16,isotropic,0.015625,0.0,0.9999999999999999,0.0018578373586159251,0.0,0.0033979924017213236,True,True,True,False,True,True
408,108,qkv_all_blocks,15,16,isotropic,0.03125,0.0011759767162655963,0.9999993086152291,0.0010803694689621537,0.0007745370861299206,0.0033979924017213236,True,True,True,False,True,True
408,108,attention_output_all_blocks,4,5,actual_local,0.0078125,0.00869419525856194,0.999962230703427,0.012407032423737255,0.0056106120667652045,0.012149093492528046,True,True,True,False,True,True
408,108,attention_output_all_blocks,4,5,actual_local,0.015625,0.0,0.9999999999999998,0.006665289147040256,0.0,0.012149093492528046,True,True,True,False,True,True
408,108,attention_output_all_blocks,4,5,actual_local,0.03125,0.004844948428001411,0.9999882822021093,0.0037600466604183805,0.002927275860920976,0.012149093492528046,True,True,True,False,True,True
408,108,attention_output_all_blocks,4,5,accumulated,0.0078125,0.00869419525856194,0.999962230703427,0.012407032423737255,0.0056106120667652045,0.012149093492528046,True,True,True,False,True,True
408,108,attention_output_all_blocks,4,5,accumulated,0.015625,0.0,0.9999999999999998,0.006665289147040256,0.0,0.012149093492528046,True,True,True,False,True,True
408,108,attention_output_all_blocks,4,5,accumulated,0.03125,0.004844948428001411,0.9999882822021093,0.0037600466604183805,0.002927275860920976,0.012149093492528046,True,True,True,False,True,True
408,108,attention_output_all_blocks,4,5,donor,0.0078125,0.00854851744397761,0.99996347029222,0.012543691991241439,0.004877077441851779,0.01192000856833757,True,True,True,False,True,True
408,108,attention_output_all_blocks,4,5,donor,0.015625,0.0,1.0,0.006769748393422867,0.0,0.01192000856833757,True,True,True,False,True,True
408,108,attention_output_all_blocks,4,5,donor,0.03125,0.0046223154714348695,0.999989317059221,0.003724952014743578,0.0029262464651110673,0.01192000856833757,True,True,True,False,True,True
408,108,attention_output_all_blocks,4,5,isotropic,0.0078125,0.007703206342804758,0.9999703352524107,0.011291980804763643,0.004595145072246275,0.010809315167582564,True,True,True,False,True,True
408,108,attention_output_all_blocks,4,5,isotropic,0.015625,0.0,1.0,0.006193108983986192,0.0,0.010809315167582564,True,True,True,False,True,True
408,108,attention_output_all_blocks,4,5,isotropic,0.03125,0.004275199212525333,0.9999908619434271,0.0034545842017890305,0.0026603471470899487,0.010809315167582564,True,True,True,False,True,True
408,108,attention_output_all_blocks,10,11,actual_local,0.0078125,0.008563077891767952,0.9999635596317625,0.013576847605613734,0.0050565309539699,0.012026678896848516,True,True,True,False,True,True
408,108,attention_output_all_blocks,10,11,actual_local,0.015625,0.0,1.0,0.007215390651947172,0.0,0.012026678896848516,True,True,True,False,True,True
408,108,attention_output_all_blocks,10,11,actual_local,0.03125,0.004712182159337368,0.999988974997797,0.004109995967012007,0.0028894462594113712,0.012026678896848516,True,True,True,False,True,True
408,108,attention_output_all_blocks,10,11,accumulated,0.0078125,0.0059110693780866,0.999982939087788,0.009261891156200764,0.0038920525494778122,0.008253705896708671,True,True,True,False,True,True
408,108,attention_output_all_blocks,10,11,accumulated,0.015625,0.0,1.0,0.005443542580160372,0.0,0.008253705896708671,True,True,True,False,True,True
408,108,attention_output_all_blocks,10,11,accumulated,0.03125,0.0029632752449691045,0.9999956644497225,0.003918549869498321,0.0019460262747389061,0.008253705896708671,True,True,True,False,True,True
408,108,attention_output_all_blocks,10,11,donor,0.0078125,0.008992809804611713,0.9999596269398409,0.012480828890381067,0.005496844253550593,0.012554777715754722,True,True,True,False,True,True
408,108,attention_output_all_blocks,10,11,donor,0.015625,0.0,0.9999999999999999,0.007157209871740417,0.0,0.012554777715754722,True,True,True,False,True,True
408,108,attention_output_all_blocks,10,11,donor,0.03125,0.004453672581305073,0.999990089815123,0.003522447537372118,0.0028068991933024303,0.012554777715754722,True,True,True,False,True,True
408,108,attention_output_all_blocks,10,11,isotropic,0.0078125,0.007394870027133701,0.9999726639633214,0.011379912994501536,0.004570859356272719,0.01037064258347923,True,True,True,False,True,True
408,108,attention_output_all_blocks,10,11,isotropic,0.015625,0.0,1.0,0.005990145457664684,0.0,0.01037064258347923,True,True,True,False,True,True
408,108,attention_output_all_blocks,10,11,isotropic,0.03125,0.003965085619519757,0.9999921401820124,0.0032308585445570714,0.0024612319610699254,0.01037064258347923,True,True,True,False,True,True
408,108,attention_output_all_blocks,15,16,actual_local,0.0078125,0.002580775574046448,0.9999966899254629,0.004239511126741696,0.0015972165861422648,0.0036303621764596657,True,True,True,False,True,True
408,108,attention_output_all_blocks,15,16,actual_local,0.015625,0.0,1.0,0.003927472635969896,0.0,0.0036303621764596657,True,True,True,False,True,True
408,108,attention_output_all_blocks,15,16,actual_local,0.03125,0.0013440561791889574,0.9999991010759678,0.00639161865288683,0.0008349086700289111,0.0036303621764596657,True,True,True,False,True,True
408,108,attention_output_all_blocks,15,16,accumulated,0.0078125,0.0012888420777851842,0.9999992138089968,0.015254237155410582,0.0002851858556962986,0.0004714294933296055,True,True,True,False,True,True
408,108,attention_output_all_blocks,15,16,accumulated,0.015625,0.0,0.9999999999999999,0.030434917003827885,0.0,0.0004714294933296055,True,True,True,False,True,True
408,108,attention_output_all_blocks,15,16,accumulated,0.03125,0.00506750900065815,0.9999882746715663,0.06046203515434435,0.000535803728883955,0.0004714294933296055,True,True,True,False,True,True
408,108,attention_output_all_blocks,15,16,donor,0.0078125,0.004410110053528152,0.9999902755259041,0.006863959195223254,0.002838959462826737,0.00618221163443558,True,True,True,False,True,True
408,108,attention_output_all_blocks,15,16,donor,0.015625,0.0,1.0,0.0035982949330770325,0.0,0.00618221163443558,True,True,True,False,True,True
408,108,attention_output_all_blocks,15,16,donor,0.03125,0.0022944472041135323,0.9999973686805909,0.0018614832747417623,0.0014840015373867033,0.00618221163443558,True,True,True,False,True,True
408,108,attention_output_all_blocks,15,16,isotropic,0.0078125,0.004201961608196791,0.9999911738741617,0.006226401582993692,0.002608107545982613,0.005904726076393502,True,True,True,False,True,True
408,108,attention_output_all_blocks,15,16,isotropic,0.015625,0.0,1.0,0.0033153240435114207,0.0,0.005904726076393502,True,True,True,False,True,True
408,108,attention_output_all_blocks,15,16,isotropic,0.03125,0.002151158542714695,0.9999976865283849,0.0016762580677218905,0.0014226041159905163,0.005904726076393502,True,True,True,False,True,True
408,108,mlp_down_all_blocks,4,5,actual_local,0.0078125,0.00010696552646642577,0.9999999942892708,0.0001788732577585557,6.540578344876452e-05,0.0001499761105612388,True,True,True,False,True,True
408,108,mlp_down_all_blocks,4,5,actual_local,0.015625,0.0,1.0,0.00017327051356347308,0.0,0.0001499761105612388,True,True,True,False,True,True
408,108,mlp_down_all_blocks,4,5,actual_local,0.03125,5.7324517497199724e-05,0.9999999983669453,0.00030346164036837604,3.462659123758122e-05,0.0001499761105612388,True,True,True,False,True,True
408,108,mlp_down_all_blocks,4,5,accumulated,0.0078125,0.00010696552646642577,0.9999999942892708,0.0001788732577585557,6.540578344876452e-05,0.0001499761105612388,True,True,True,False,True,True
408,108,mlp_down_all_blocks,4,5,accumulated,0.015625,0.0,1.0,0.00017327051356347308,0.0,0.0001499761105612388,True,True,True,False,True,True
408,108,mlp_down_all_blocks,4,5,accumulated,0.03125,5.7324517497199724e-05,0.9999999983669453,0.00030346164036837604,3.462659123758122e-05,0.0001499761105612388,True,True,True,False,True,True
408,108,mlp_down_all_blocks,4,5,donor,0.0078125,0.00010133507839595396,0.9999999948656763,0.0001531853837685007,6.14512050482228e-05,0.00014185738725108705,True,True,True,False,True,True
408,108,mlp_down_all_blocks,4,5,donor,0.015625,0.0,1.0,9.075095267680592e-05,0.0,0.00014185738725108705,True,True,True,False,True,True
408,108,mlp_down_all_blocks,4,5,donor,0.03125,5.3487180910606175e-05,0.9999999985701402,9.408752330368296e-05,3.07256025241114e-05,0.00014185738725108705,True,True,True,False,True,True
408,108,mlp_down_all_blocks,4,5,isotropic,0.0078125,0.00010405513075074457,0.9999999945862649,0.0001523241787056645,6.143120151024446e-05,0.00014588078793673935,True,True,True,False,True,True
408,108,mlp_down_all_blocks,4,5,isotropic,0.015625,0.0,1.0,8.615388406164105e-05,0.0,0.00014588078793673935,True,True,True,False,True,True
408,108,mlp_down_all_blocks,4,5,isotropic,0.03125,5.4613035924720894e-05,0.9999999985087135,8.080019614215535e-05,3.071560075512223e-05,0.00014588078793673935,True,True,True,False,True,True
408,108,mlp_down_all_blocks,10,11,actual_local,0.0078125,0.00028266355187033383,0.9999999609679157,0.005142017268554481,0.00017402848512249795,0.0003151495435518308,True,True,True,False,True,True
408,108,mlp_down_all_blocks,10,11,actual_local,0.015625,0.0,1.0,0.010312159077919717,0.0,0.0003151495435518308,True,True,True,False,True,True
408,108,mlp_down_all_blocks,10,11,actual_local,0.03125,0.0007751394253216147,0.9999997245733887,0.02060862569493482,0.0004087856603658676,0.0003151495435518308,True,True,True,False,True,True
408,108,mlp_down_all_blocks,10,11,accumulated,0.0078125,0.0009336576118468056,0.9999995946998885,0.011258986624639498,0.0004917631137367538,0.00018719105092338873,True,True,True,False,True,True
408,108,mlp_down_all_blocks,10,11,accumulated,0.015625,0.0,1.0,0.022528263122479224,0.0,0.00018719105092338873,True,True,True,False,True,True
408,108,mlp_down_all_blocks,10,11,accumulated,0.03125,0.0036243562009842622,0.9999939208708195,0.04493089744532326,0.0019467316651231826,0.00018719105092338873,True,True,True,False,True,True
408,108,mlp_down_all_blocks,10,11,donor,0.0078125,0.00019382092836121517,0.9999999812188312,0.0006038574648018681,0.00011953796321750774,0.0002739290409714109,True,True,True,False,True,True
408,108,mlp_down_all_blocks,10,11,donor,0.015625,0.0,0.9999999999999998,0.0011180216077293975,0.0,0.0002739290409714109,True,True,True,False,True,True
408,108,mlp_down_all_blocks,10,11,donor,0.03125,0.00013872864392431967,0.9999999904269046,0.0022396501281855153,7.305097752181028e-05,0.0002739290409714109,True,True,True,False,True,True
408,108,mlp_down_all_blocks,10,11,isotropic,0.0078125,0.00018936718877072517,0.9999999820852165,0.00046007764850962684,0.00011388970349124591,0.0002656588048943726,True,True,True,False,True,True
408,108,mlp_down_all_blocks,10,11,isotropic,0.015625,0.0,1.0,0.0007406522799408013,0.0,0.0002656588048943726,True,True,True,False,True,True
408,108,mlp_down_all_blocks,10,11,isotropic,0.03125,0.00010280903391439824,0.9999999947159345,0.0014675644157379952,6.364424606863742e-05,0.0002656588048943726,True,True,True,False,True,True
408,108,mlp_down_all_blocks,15,16,actual_local,0.0078125,0.0003773422602560372,0.9999999292032956,0.003220341359950655,0.00024393541301862944,0.0005298503977890766,True,True,True,False,True,True
408,108,mlp_down_all_blocks,15,16,actual_local,0.015625,0.0,0.9999999999999998,0.006360067396405399,0.0,0.0005298503977890766,True,True,True,False,True,True
408,108,mlp_down_all_blocks,15,16,actual_local,0.03125,0.0002483021341361511,0.9999999704396895,0.012731415264467581,0.0001501141003191566,0.0005298503977890766,True,True,True,False,True,True
408,108,mlp_down_all_blocks,15,16,accumulated,0.0078125,0.0016760048140005215,0.9999987660983425,0.02001296970885079,0.0008292910901575446,0.00015610240162556617,True,True,True,False,True,True
408,108,mlp_down_all_blocks,15,16,accumulated,0.015625,0.0,1.0,0.039994036474620416,0.0,0.00015610240162556617,True,True,True,False,True,True
408,108,mlp_down_all_blocks,15,16,accumulated,0.03125,0.006643423367691882,0.9999806285250952,0.07976493909915948,0.003296751041487839,0.00015610240162556617,True,True,True,False,True,True
408,108,mlp_down_all_blocks,15,16,donor,0.0078125,0.00033537547100969105,0.9999999437703957,0.0008906618964643197,0.00020863100220802914,0.00047061806667315524,True,True,True,False,True,True
408,108,mlp_down_all_blocks,15,16,donor,0.015625,0.0,1.0,0.0015165195805989116,0.0,0.00047061806667315524,True,True,True,False,True,True
408,108,mlp_down_all_blocks,15,16,donor,0.03125,0.00017123980340397576,0.9999999853609862,0.0029944675831205174,0.00010866198031668184,0.00047061806667315524,True,True,True,False,True,True
408,108,mlp_down_all_blocks,15,16,isotropic,0.0078125,0.00035102724667965767,0.9999999384067728,0.00090911114859747,0.0002160359234005907,0.0004957269667400967,True,True,True,False,True,True
408,108,mlp_down_all_blocks,15,16,isotropic,0.015625,0.0,1.0,0.0014874175693474047,0.0,0.0004957269667400967,True,True,True,False,True,True
408,108,mlp_down_all_blocks,15,16,isotropic,0.03125,0.0001808013667336207,0.9999999836585359,0.0029501978773890146,0.00010801796170029535,0.0004957269667400967,True,True,True,False,True,True
408,109,qkv_all_blocks,4,5,actual_local,0.0078125,0.0010906037445882297,0.9999994053906144,0.0016424049271139601,0.0006302821602914597,0.001531593579506985,True,True,True,False,True,True
408,109,qkv_all_blocks,4,5,actual_local,0.015625,0.0,1.0,0.0008906813451042383,0.0,0.001531593579506985,True,True,True,False,True,True
408,109,qkv_all_blocks,4,5,actual_local,0.03125,0.0005847163282950866,0.9999998290915822,0.0004678590093550608,0.00036766459350335147,0.001531593579506985,True,True,True,False,True,True
408,109,qkv_all_blocks,4,5,accumulated,0.0078125,0.0010906037445882297,0.9999994053906144,0.0016424049271139601,0.0006302821602914597,0.001531593579506985,True,True,True,False,True,True
408,109,qkv_all_blocks,4,5,accumulated,0.015625,0.0,1.0,0.0008906813451042383,0.0,0.001531593579506985,True,True,True,False,True,True
408,109,qkv_all_blocks,4,5,accumulated,0.03125,0.0005847163282950866,0.9999998290915822,0.0004678590093550608,0.00036766459350335147,0.001531593579506985,True,True,True,False,True,True
408,109,qkv_all_blocks,4,5,donor,0.0078125,0.001102106457313775,0.9999993927525983,0.001606154530426538,0.000630445150855075,0.0015494454259801194,True,True,True,False,True,True
408,109,qkv_all_blocks,4,5,donor,0.015625,0.0,1.0,0.0008680609703256228,0.0,0.0015494454259801194,True,True,True,False,True,True
408,109,qkv_all_blocks,4,5,donor,0.03125,0.0005889439987245181,0.9999998265774239,0.0004623509879109129,0.0003677596713321271,0.0015494454259801194,True,True,True,False,True,True
408,109,qkv_all_blocks,4,5,isotropic,0.0078125,0.0010899440246732357,0.9999994060532763,0.0016264940135186819,0.000630675544447337,0.001528138726951029,True,True,True,False,True,True
408,109,qkv_all_blocks,4,5,isotropic,0.015625,0.0,1.0,0.0008759618734853776,0.0,0.001528138726951029,True,True,True,False,True,True
408,109,qkv_all_blocks,4,5,isotropic,0.03125,0.0006124210333656867,0.9999998124708709,0.0004795706873812777,0.0003678940675942799,0.001528138726951029,True,True,True,False,True,True
408,109,qkv_all_blocks,10,11,actual_local,0.0078125,0.0019844869777770977,0.9999980310609645,0.0030321279180635383,0.0012121876310966593,0.0027792293687966567,True,True,True,False,True,True
408,109,qkv_all_blocks,10,11,actual_local,0.015625,0.0,1.0,0.0015563841201534224,0.0,0.0027792293687966567,True,True,True,False,True,True
408,109,qkv_all_blocks,10,11,actual_local,0.03125,0.0010383019728656866,0.9999994614499653,0.0009426037757497521,0.0006926786463409482,0.0027792293687966567,True,True,True,False,True,True
408,109,qkv_all_blocks,10,11,accumulated,0.0078125,0.0012653630526827423,0.9999991995276798,0.0018662080077517286,0.000753424526404993,0.0017779081321812901,True,True,True,False,True,True
408,109,qkv_all_blocks,10,11,accumulated,0.015625,0.0,1.0,0.0010023566222474947,0.0,0.0017779081321812901,True,True,True,False,True,True
408,109,qkv_all_blocks,10,11,accumulated,0.03125,0.0006501553626058119,0.9999997887247208,0.0006161414304330567,0.0004305283008028532,0.0017779081321812901,True,True,True,False,True,True
408,109,qkv_all_blocks,10,11,donor,0.0078125,0.0020927525481549396,0.9999978102151873,0.003075393842932078,0.001418584318512158,0.0029509638723712837,True,True,True,False,True,True
408,109,qkv_all_blocks,10,11,donor,0.015625,0.0,1.0,0.0016206916200608888,0.0,0.0029509638723712837,True,True,True,False,True,True
408,109,qkv_all_blocks,10,11,donor,0.03125,0.0010926283071003757,0.9999994031041379,0.0008819255422725799,0.000709292159256079,0.0029509638723712837,True,True,True,False,True,True
408,109,qkv_all_blocks,10,11,isotropic,0.0078125,0.0019215916966520434,0.9999981553156188,0.0029487604486082637,0.0012203066538326085,0.0026908036084002875,True,True,True,False,True,True
408,109,qkv_all_blocks,10,11,isotropic,0.015625,0.0,1.0,0.001524815311250373,0.0,0.0026908036084002875,True,True,True,False,True,True
408,109,qkv_all_blocks,10,11,isotropic,0.03125,0.00102439079506493,0.9999994753485695,0.0008246068657659395,0.0006319445171633152,0.0026908036084002875,True,True,True,False,True,True
408,109,qkv_all_blocks,15,16,actual_local,0.0078125,0.0026801664417056693,0.9999964138541597,0.00402275428289525,0.001566647328066261,0.0037470580649868494,True,True,True,False,True,True
408,109,qkv_all_blocks,15,16,actual_local,0.015625,0.0,1.0,0.002330520625808971,0.0,0.0037470580649868494,True,True,True,False,True,True
408,109,qkv_all_blocks,15,16,actual_local,0.03125,0.0012969020994344556,0.999999159134045,0.0014527396489538852,0.0007833236640331305,0.0037470580649868494,True,True,True,False,True,True
408,109,qkv_all_blocks,15,16,accumulated,0.0078125,0.0015924121131312902,0.9999987321559174,0.0031527791041381036,0.0010008622360946037,0.0022361363881527848,True,True,True,False,True,True
408,109,qkv_all_blocks,15,16,accumulated,0.015625,0.0,0.9999999999999999,0.0038758110254303252,0.0,0.0022361363881527848,True,True,True,False,True,True
408,109,qkv_all_blocks,15,16,accumulated,0.03125,0.000816660648666121,0.9999996672200114,0.006993060483423269,0.0005324354337363735,0.0022361363881527848,True,True,True,False,True,True
408,109,qkv_all_blocks,15,16,donor,0.0078125,0.0025660174706322305,0.9999967083085948,0.003940166310201578,0.0016179133627551062,0.0036034088247965377,True,True,True,False,True,True
408,109,qkv_all_blocks,15,16,donor,0.015625,0.0,0.9999999999999998,0.002067167060027863,0.0,0.0036034088247965377,True,True,True,False,True,True
408,109,qkv_all_blocks,15,16,donor,0.03125,0.0013658734497793113,0.9999990672084326,0.001140277626846548,0.0008494045154464308,0.0036034088247965377,True,True,True,False,True,True
408,109,qkv_all_blocks,15,16,isotropic,0.0078125,0.002508623916923555,0.9999968534843936,0.004001764867265706,0.0015842694596351278,0.0034967498491045063,True,True,True,False,True,True
408,109,qkv_all_blocks,15,16,isotropic,0.015625,0.0,1.0,0.0020549119626319186,0.0,0.0034967498491045063,True,True,True,False,True,True
408,109,qkv_all_blocks,15,16,isotropic,0.03125,0.001302912361229469,0.999999151216621,0.0011261502296364687,0.0007921347298175639,0.0034967498491045063,True,True,True,False,True,True
408,109,attention_output_all_blocks,4,5,actual_local,0.0078125,0.008302474245319486,0.9999655747061308,0.01211893282367921,0.004612618815889955,0.011587450020808443,True,True,True,False,True,True
408,109,attention_output_all_blocks,4,5,actual_local,0.015625,0.0,1.0,0.006607793442270383,0.0,0.011587450020808443,True,True,True,False,True,True
408,109,attention_output_all_blocks,4,5,actual_local,0.03125,0.004442978244580124,0.9999901303297658,0.0036542045543954773,0.0027675712895339727,0.011587450020808443,True,True,True,False,True,True
408,109,attention_output_all_blocks,4,5,accumulated,0.0078125,0.008302474245319486,0.9999655747061308,0.01211893282367921,0.004612618815889955,0.011587450020808443,True,True,True,False,True,True
408,109,attention_output_all_blocks,4,5,accumulated,0.015625,0.0,1.0,0.006607793442270383,0.0,0.011587450020808443,True,True,True,False,True,True
408,109,attention_output_all_blocks,4,5,accumulated,0.03125,0.004442978244580124,0.9999901303297658,0.0036542045543954773,0.0027675712895339727,0.011587450020808443,True,True,True,False,True,True
