class_id,seed,group,event_stage,probe_stage,family,alpha,v_requested_norm,v_realized_norm,relative_norm_error,cosine_realized_requested,plus_step_error,minus_step_error,input_radius,input_error_norm,input_bound_contains_error,unchanged_plus_fraction,unchanged_minus_fraction,asymmetric_fraction,R_pass,ulp_median,ulp_q95,ulp_max,Jv_norm,D_J64_norm,signal_norm,full_norm,direct_norm,prediction_cell_bound,fp64_arithmetic_bound,numerical_error_bound,resolution_ratio,full_denominator_bound,full_denominator_resolved,R_J,R_J_lower,R_J_upper,N_pass,operational_gap,operational_error_norm,operational_error_bound,operational_bound_contains_error,operational_bound_tightness,v1_identity_pass,fp64_identity_error,fp64_identity_is_qualification_gate,raw_reference
123,107,qkv_all_blocks,4,5,isotropic,0.015625,1.1615435888790329,1.1615434988604187,8.905923267019372e-05,0.9999999960342296,0.00010346022408303497,0.00010344368503548459,0.00018067268658105622,0.00010344618073854961,True,0.0,0.0,0.00244140625,True,3362.5,35054.0,1912537773.0,1.1605737452166813,0.47425367695410214,0.47425367695410214,1.1597671937288345,1.6338943551477485,7.329768517177067e-05,4.513998103496353e-11,7.329772939491716e-05,6470.236948253807,0.00032696854096424174,True,0.4089214451991022,0.4087430095303151,0.4090999815075756,True,0.4742519584048381,0.00016157907437769884,0.014080132945308483,True,0.011475678177565589,True,2.9869678924415585e-13,False,1d641f7bdeebbfa4111e916ddc2a0bb04c50b71111184cdf33b995c7b9f80ad2
123,107,qkv_all_blocks,4,5,isotropic,0.03125,1.1615435888790329,1.1615447951908704,4.531434587007488e-05,0.9999999989738455,5.267583642540576e-05,5.2669269059360315e-05,9.033996816699124e-05,5.263458792963256e-05,True,0.0,0.0,0.004150390625,True,6725.0,70108.0,1933974059.0,1.160563620365081,0.4742495395624761,0.4742495395624716,1.1597730626949585,1.6338961786412356,3.66459226236459e-05,2.2569990513428072e-11,3.664594473597762e-05,12941.39209615931,0.0001634847558306023,True,0.40891580846037284,0.40882658164355706,0.4090050604360432,True,0.47424893905905285,8.088009958991379e-05,0.007040066470789488,True,0.011488542036570248,True,1.5119190978790558e-13,False,1294a5e1d3329a51f26a405030f9b3c29124469b12761620fd410950e9718ab4
123,107,qkv_all_blocks,10,11,actual_local,0.0078125,0.6733948767492857,0.673401272513077,0.00030324521927368835,0.9999999540667088,0.0002042727719010883,0.0002042063150601506,0.0003558488768529224,0.0002042037770576155,True,0.000244140625,0.000244140625,0.0009765625,True,934.5,10472.25,648634.0,0.6996009416885203,0.16756259985079305,0.16756259985077696,0.6644499622877224,0.8144902784205307,8.209015263084001e-05,7.261459581913016e-11,8.20902230974445e-05,2041.2004441975166,0.0005071708869350541,True,0.25218242059018803,0.25186662609075156,0.2524986975461808,True,0.167567807453484,0.00031356403371462507,0.018793893753147623,True,0.016684357048794587,False,5.749343920725435e-13,False,b6abd6cb8135b73c745c367798cfe001e9016fb8633884c4a88486bdc202e5a0
123,107,qkv_all_blocks,10,11,actual_local,0.015625,0.6733948767492857,0.673395378393833,0.0001551320166918255,0.9999999879673153,0.00010457326468484808,0.00010460111919707422,0.00017784347236916487,0.00010446510526005997,True,0.000244140625,0.000244140625,0.001220703125,True,1869.5,20945.25,1297269.0,0.6996449686978109,0.1675731448339163,0.16757314483392488,0.6644540007057449,0.8144831493831716,4.1045128997737294e-05,3.6307297780259114e-11,4.104516423112388e-05,4082.6525602462293,0.0002534953066141892,True,0.25219675802378844,0.2520388301241284,0.2523548064713282,True,0.16757423026690818,0.00016420349451420362,0.009396946835817812,True,0.0174741325435958,True,2.8408583740883643e-13,False,a73beedaddf13883fcb75bc360d7a84a2018af5e094ff76ea64bb0015ce30023
123,107,qkv_all_blocks,10,11,actual_local,0.03125,0.6733948767492857,0.6733948977325434,7.58165778610342e-05,0.9999999971259238,5.1110549061431924e-05,5.111125281524205e-05,8.892031987229382e-05,5.1054495104283746e-05,True,0.0,0.0,0.00244140625,True,3735.5,41890.75,2594538.0,0.6996404374806132,0.1675720595544671,0.1675720595544621,0.6644449391774524,0.8144825680151785,2.0522413330338574e-05,1.815364886530226e-11,2.0522430947080905e-05,8165.312383633453,0.00012674606854687096,True,0.2521985640554467,0.25211958445309596,0.2522775737950244,True,0.16757228869388224,7.914032024916431e-05,0.004698473409724734,True,0.01684383699721754,True,1.4286109806410604e-13,False,e32f4b0a8479e989c8cd4c7f390f3adf179850413a528effeb903d8b95747133
123,107,qkv_all_blocks,10,11,accumulated,0.0078125,1.13089499186506,1.1308947339917208,0.00018749767179203976,0.9999999824223338,0.00021207463168518742,0.00021242145756870758,0.00035567918345389397,0.00021204017801597648,True,0.00048828125,0.00048828125,0.00146484375,True,1528.0,18669.25,1252693.0,1.1316009332252532,0.2710316454222592,0.2710316454222409,1.123777059285375,1.3678363916892369,8.209184029983465e-05,7.261459571286744e-11,8.209191076675891e-05,3301.5633683116616,0.000506983179832433,True,0.24117919402500845,0.24099741993790602,0.24136113219803582,True,0.2710374569824022,0.0003108938809458058,0.018793893718839595,True,0.01654228153020552,False,5.922464535565303e-13,False,e104e3af6ddb3c279181fb334cef3bb823b8f6e19310745438dbc2f127f32141
123,107,qkv_all_blocks,10,11,accumulated,0.015625,1.13089499186506,1.1308941451578336,9.095788109402045e-05,0.9999999958636091,0.00010290421565164243,0.00010288087985728456,0.0001778407931569626,0.00010286381219988534,True,0.0,0.0,0.001708984375,True,3055.0,37338.25,2505387.0,1.1316460161723774,0.27104244331483424,0.2710424433148378,1.123765406172283,1.3678356794846378,4.104670361045939e-05,3.6307297808136994e-11,4.104673884382211e-05,6603.263765877275,0.00025349348698025515,True,0.2411913036530016,0.2411003913351864,0.2412822569951801,True,0.2710404430406433,0.0001552113640491314,0.009396946843656728,True,0.016517212093617895,True,2.9260165384141867e-13,False,33e48fbe0acb27604f8f251b8e91678361259abc11d38aa1c93d15dab3215324
123,107,qkv_all_blocks,10,11,accumulated,0.03125,1.13089499186506,1.1308949872420435,4.520614576071672e-05,0.9999999989782022,5.116325771418861e-05,5.112530833819718e-05,8.894374974664628e-05,5.112340384231645e-05,True,0.0,0.0,0.00244140625,True,6110.0,74676.75,5010774.0,1.1316226607022632,0.2710368494068538,0.2710368494068542,1.123764237734796,1.3678366979997927,2.052279958342108e-05,1.8153648820707096e-11,2.0522817200204368e-05,13206.61031878972,0.00012677848787695967,True,0.24118657660186,0.24114110948277068,0.24123205398093583,True,0.2710377932769462,7.64065441442109e-05,0.004698473394452047,True,0.016261993573153288,True,1.4675908144618794e-13,False,1df487cda8872b6430b98d4881f73a506e9ec4421a876a2209fbdd1e9479c4e3
123,107,qkv_all_blocks,10,11,donor,0.0078125,0.6733948766820574,0.6733907417621449,0.00030444713065294794,0.9999999536745403,0.00020500379599673653,0.0002050979006124406,0.0003558506068490329,0.00020501313800224812,True,0.00048828125,0.00048828125,0.0009765625,True,932.0,11780.25,3317518.0,0.6982056288215674,0.16722840611594153,0.16722840611594925,0.6489409390740859,0.8144775412983813,8.209073396624155e-05,7.261459578251161e-11,8.209080443284371e-05,2037.1149639878888,0.0005071738931755021,True,0.25769433864744623,0.2573666963906357,0.2580224934364778,True,0.16723121561879556,0.0003059007847047151,0.018793893740666194,True,0.016276604993397805,False,5.755602464482853e-13,False,86ad086cd44f33505622489cf7f42ee6007e44e22d1f8fa27b183c4bc4bfe73c
123,107,qkv_all_blocks,10,11,donor,0.015625,0.6733948766820574,0.6733933520826282,0.00015285198534890077,0.9999999883206722,0.00010287754332556455,0.00010315840075342291,0.00017786223503445082,0.00010292974382463068,True,0.000244140625,0.000244140625,0.0009765625,True,1865.0,23561.25,6840540.0,0.6981741603744956,0.16722086905519773,0.16722086905519018,0.6489514821354309,0.8144806985253532,4.104541946834101e-05,3.6307297797136636e-11,4.1045454701654954e-05,4074.041091045529,0.0002535176256732031,True,0.25767853785453343,0.2575146889842311,0.2578425147923767,True,0.16722375138706286,0.00015497398539764332,0.009396946841253005,True,0.016491950844853224,True,2.879640154408079e-13,False,f98b4529b2129d53bf82b1c639550b393e92cf2e0ae4b3244d73e4cf97e2c4dc
